"user_id","screen_name","text","is_retweet","favorite_count","retweet_count","hashtags","reply_to_screen_name","mentions_screen_name","retweet_screen_name"
"759251","CNN",".@andersoncooper: If you're looking for evidence that House Democrats are getting under Pres. Trump's skin with the growing investigations you don't have to look far. 

The President is all but shouting it from the rooftops. #KeepingThemHonest https://t.co/yEWA6ZxpIz https://t.co/xqCNZw5kCV",TRUE,0,181,NA,NA,"AC360, andersoncooper","AC360"
"759251","CNN","Donald Trump's taxes:
What's in them, why won't he share them, and above all where are they?
@RepLindaSanchez is on the committee seeking the paperwork. She says ""we expect they'll fight us every step of the way,"" but we're ""on the way to getting it done.""
https://t.co/FL7A6wuztk https://t.co/z0YUCTgMJ9",TRUE,0,58,NA,NA,"OutFrontCNN, RepLindaSanchez","OutFrontCNN"
"759251","CNN","""There is a reckoning going on in this country right now,"" Pennsylvania Attorney General Josh Shapiro says https://t.co/j00bvWwxuY #AxeFiles https://t.co/Q6AHLhgw2d",FALSE,79,30,"AxeFiles",NA,NA,NA
"759251","CNN","The group that operates an Arizona health care facility where a severely disabled woman was impregnated last year will close the unit, Hacienda HealthCare said https://t.co/xNpFJPliOi https://t.co/aqkfDL8Mnr",FALSE,115,55,NA,NA,NA,NA
"759251","CNN","A caregiver was arrested on a charge of lewd and lascivious battery of a disabled adult after a woman from the Florida group home where he worked gave birth to his child, according to a probable cause affidavit https://t.co/TFav7IApqg",FALSE,185,83,NA,NA,NA,NA
"759251","CNN","Longtime noted Amtrak traveler Joe Biden ran into a familiar 2020 contender on the train today: Sen. Kamala Harris of California https://t.co/Yke5TbkUuM https://t.co/tTLajPnDkL",FALSE,1072,115,NA,NA,NA,NA
"759251","CNN","A Mueller prosecutor told a federal judge that a meeting Paul Manafort and his Russian associate Konstantin Kilimnik had in August 2016 was ""of significance to the special counsel"" https://t.co/YeYqqEGeYf",FALSE,359,148,NA,NA,NA,NA
"759251","CNN","The US could begin research and development on weapons previously barred by the INF Treaty, according to multiple US officials https://t.co/Tevf6v4Ucf",FALSE,108,56,NA,NA,NA,NA
"759251","CNN","""More can not be less.""

@RepSwalwell defends large collection of Democratic-led investigations facing Donald Trump and his administration.
""The President, his business, his campaign, his transition ... and his administration are all under investigation.""

https://t.co/s5TF1WoxvZ https://t.co/5ZeDFAPvgF",TRUE,0,72,NA,NA,"OutFrontCNN, RepSwalwell","OutFrontCNN"
"759251","CNN","House Judiciary Chairman Rep. @JerryNadler tells Acting Attorney General Matthew Whitaker that there will be no need to issue a subpoena if he appears before the committee and answers their questions. CNN’s @LauraAJarrett reports from the Justice Department. https://t.co/F0Sr4bYCZP",TRUE,0,38,NA,NA,"CNNSitRoom, JerryNadler","CNNSitRoom"
"759251","CNN","A frozen feline named Fluffy had to be thawed out after she was found buried in snow, her fur matted in ice https://t.co/akqwY6YiaT https://t.co/pWc2vTqapT",FALSE,1058,292,NA,NA,NA,NA
"759251","CNN","Federal health officials have reported additional cases of a rare cancer linked to breast implants https://t.co/zUrwzKyTr5",FALSE,153,146,NA,NA,NA,NA
"759251","CNN","Former New York Times Executive Editor Jill Abramson says she will update her book following allegations of plagiarism https://t.co/9pdNhFX5Oi https://t.co/FjWtbI8lM6",FALSE,53,26,NA,NA,NA,NA
"759251","CNN","Amazon CEO Jeff Bezos says the National Enquirer’s publisher attempted to extort him by threatening to release his intimate photos https://t.co/E8Lcqm51Yf https://t.co/DQySfOSACT",FALSE,402,124,NA,NA,NA,NA
"759251","CNN","Gucci has apologized and discontinued selling a sweater after criticism that it resembles blackface https://t.co/VrV2kmi4zm https://t.co/BNlDSnqN5L",FALSE,280,129,NA,NA,NA,NA
"759251","CNN","Roger Stone, facing a gag order, launches a counterattack https://t.co/pumVdqPf5L https://t.co/SA0pdqnVpx",FALSE,112,41,NA,NA,NA,NA
"759251","CNN","Ghana is being heralded as the next big tourist destination https://t.co/0gPEuSkPLX https://t.co/zMHQLWCO54",FALSE,514,217,NA,NA,NA,NA
"759251","CNN","Twitter records its first annual profit, but it is losing millions of users https://t.co/8kfWbFqF4E https://t.co/FbqMpkmF7s",FALSE,266,116,NA,NA,NA,NA
"759251","CNN","A Texas man died of a massive stroke after the e-cigarette he was using exploded and tore his carotid artery https://t.co/F49GVicMTl",FALSE,266,214,NA,NA,NA,NA
"759251","CNN","The body of missing footballer Emiliano Sala has been identified, Dorset Police have confirmed https://t.co/wkxeo6wDJl",FALSE,492,214,NA,NA,NA,NA
"759251","CNN","It's safe to FaceTime again. Apple rolls out a fix for the eavesdropping bug and says it will compensate 14-year-old Grant Thompson and his family for flagging it. https://t.co/9VqVY7QrXJ https://t.co/lb2PLCcX0T",FALSE,150,59,NA,NA,NA,NA
"759251","CNN","The family of 21-year-old Emantic Bradford Jr., killed by a police officer at an Alabama mall on Thanksgiving night, is outraged that the officer will not face charges. Tonight, the family’s attorney, Ben Crump, joins Full Circle. Tune in on Facebook Watch https://t.co/Xm0XnRU1ml https://t.co/8FTgeCklKz",FALSE,142,63,NA,NA,NA,NA
"759251","CNN","Apple rolls out a fix for the FaceTime group chat bug that let people eavesdrop on unanswered group-video calls https://t.co/NNDz6SdlRh https://t.co/NpqO1f8iJ9",FALSE,95,43,NA,NA,NA,NA
"759251","CNN","An Arizona town is condemning the federal government's use of razor wire on the border wall running through its downtown area as an ""indiscriminate use of lethal force"" https://t.co/AQAh10Ko8Z",FALSE,585,178,NA,NA,NA,NA
"759251","CNN","Democratic Rep. @JackieSpeier: “What we want is to have Matt Whitaker come before the committee and share with us what he knows, answer questions that the committee members have and I think that the concern is that he’s going to stonewall.” https://t.co/1g7JpMM6UL https://t.co/T8LUa726TX",TRUE,0,31,NA,NA,"CNNSitRoom, JackieSpeier","CNNSitRoom"
"759251","CNN","Acting Attorney General Matthew Whitaker is refusing to appear before a House panel tomorrow unless he receives a written assurance within the next hour that he won’t face a subpoena compelling him to divulge details of his conversations with Trump. CNN’s @mkraju reports. https://t.co/YWz6kOSGgG",TRUE,0,228,NA,NA,"CNNSitRoom","CNNSitRoom"
"759251","CNN","The family of 21-year-old Emantic Bradford Jr., killed by a police officer at an Alabama mall on Thanksgiving night, is outraged that the officer will not face charges. Tonight, the family’s attorney, Ben Crump, joins Full Circle. Tune in at 6:25p ET. https://t.co/2s3fD3WJbL https://t.co/a0S2iEA0zN",FALSE,125,74,NA,NA,NA,NA
"759251","CNN","The NYPD, the nation's largest police force, is demanding Google stop allowing users to post DUI checkpoint data on its live traffic and navigation application, Waze https://t.co/vqN3nx4XOx https://t.co/HC4M6q3loj",FALSE,188,85,NA,NA,NA,NA
"759251","CNN","The Senate Judiciary Committee advanced the nominations of 44 of President Trump's judicial appointees, as Democrats complained Republicans are moving too quickly on unqualified or controversial nominees https://t.co/pe6NFIRG7P https://t.co/oEOj09UI2p",FALSE,160,66,NA,NA,NA,NA
"759251","CNN","An odd kind of asteroid has been hiding out in our solar system, close to Venus, and it took a new state-of-the-art surveying camera to detect it. It has the shortest year of any known asteroid, completing its orbit every 165 days. https://t.co/5oQHy4IW8q",FALSE,332,132,NA,NA,NA,NA
"759251","CNN","Why aren't Democrats calling on Justin Fairfax to resign? | Analysis by @CillizzaCNN https://t.co/A0eUnHcA9m https://t.co/t91TWRzZIi",FALSE,126,43,NA,NA,"CillizzaCNN",NA
"759251","CNN","Wild weather hit Missouri as frigid air from the northern Midwest slammed into a mass of warm air. At one point, the state faced freezing rain, sleet, thunder-sleet and spring-like thunderstorms that prompted tornado warnings -- all at the same time https://t.co/fGjKSsO5gi",FALSE,167,73,NA,NA,NA,NA
"759251","CNN","The top 3 Virginia Democrats are currently engulfed in scandal and there are no indications that any of them intend to resign.

@jaketapper takes a look at a long list of politicians before Northam, Fairfax and Herring who have refused to resign amid controversy. https://t.co/NPS4wzKpbi",TRUE,0,131,NA,NA,"TheLeadCNN","TheLeadCNN"
"759251","CNN","John Delaney has been running for president longer than any other Democrat https://t.co/Y4KEcvnVFx #AxeFiles https://t.co/NXgIV4u2S9",FALSE,68,12,"AxeFiles",NA,NA,NA
"759251","CNN","Charlotte Pence, Vice President Mike Pence's daughter, shows support for a campaign to end modern-day slavery and human trafficking https://t.co/UvIewcOsO4 https://t.co/lSAMRbLEjm",FALSE,561,87,NA,NA,NA,NA
"759251","CNN","A Florida high school student has abandoned her fight to validate one of her SAT scores, her attorneys say, weeks after she cried foul over test administrators' decision to investigate it over alleged signs of possible cheating https://t.co/7Lm6rcLonn https://t.co/xwxa7WKZop",FALSE,135,56,NA,NA,NA,NA
"759251","CNN","A body found in a suitcase on the side of a road in an upscale Connecticut town has been identified as Valerie Reyes, 24, who had been reported missing, according to the Greenwich Police Department https://t.co/qltoMXVNoh",FALSE,173,111,NA,NA,NA,NA
"759251","CNN","Frank Robinson, a Hall of Fame slugger and the first black manager in Major League Baseball, has died at age 83 https://t.co/TgiSeZPVpZ https://t.co/zo5qvJirfG",FALSE,286,125,NA,NA,NA,NA
"759251","CNN","A frozen feline named Fluffy had to be thawed out after she was found buried in snow, her fur matted in ice https://t.co/3eQos9Ej28 https://t.co/zHs1dUsoov",FALSE,1064,267,NA,NA,NA,NA
"759251","CNN","The Justice Department said acting Attorney General Matt Whitaker would not appear at a closely watched oversight hearing unless he receives a written assurance he won't be served with a subpoena https://t.co/hY4OptpsY9",FALSE,262,94,NA,NA,NA,NA
"759251","CNN","Stocks fell on Thursday as investors worried that the United States and China would not be able to reach a trade deal before a March 2 deadline. 

The Dow fell 221 points, or 0.9%. The S&amp;P 500 fell 0.9% and the Nasdaq was down 1.2%. https://t.co/4N3FDdAU3F",TRUE,0,60,NA,NA,"CNNBusiness","CNNBusiness"
"759251","CNN","Sears will be able to keep 425 stores open and save the jobs of 45,000 employees after a bankruptcy judge approved the $5.2 billion sale of most of the retailer's assets to a hedge fund controlled by the company's chairman https://t.co/SdofCYHIM4",FALSE,218,107,NA,NA,NA,NA
"759251","CNN","Edinburgh could become the first city in the UK to impose a tourist tax, joining an increasing list of destinations that are turning to such charges to maintain infrastructure and make up for lost revenue from visitors who don't stay overnight https://t.co/nHx41PeWFx",FALSE,176,85,NA,NA,NA,NA
"759251","CNN","Former coffee mogul Howard Schultz inched closer toward an independent presidential bid, delivering a speech at Purdue University in which he said he's looking to give back as ""a public servant"" https://t.co/Ba2HijtbC7 https://t.co/3IfWco5SBm",FALSE,164,48,NA,NA,NA,NA
"759251","CNN","Human rights groups and religious freedom advocates are blasting a Russian court for sentencing a Danish Jehovah's Witness to six years in a penal colony, saying the charges of ""religious extremism"" are unwarranted and unjust https://t.co/IhTVIKWO6k https://t.co/fPRn32fpSo",FALSE,124,66,NA,NA,NA,NA
"759251","CNN","A massive Republican donor just copped to sending racist and Islamophobic emails | Analysis by @CillizzaCNN https://t.co/lNKd3pjJx1 https://t.co/QQr3H2xElG",FALSE,161,104,NA,NA,"CillizzaCNN",NA
"759251","CNN","All the major indices in Europe and the U.S. have suffered losses on worries about US-China trade talks https://t.co/egVGxCRz09 https://t.co/yvxdM1cuto",TRUE,0,44,NA,NA,"CNNBusiness","CNNBusiness"
"759251","CNN","President Trump is furious after the House Intelligence Committee hired officials with experience at the National Security Council to help with its oversight of his administration, according to a committee aide https://t.co/SuKkcP5J5D https://t.co/vTM3NSIJWk",FALSE,554,146,NA,NA,NA,NA
"759251","CNN","A potentially crippling snowstorm is headed for Seattle https://t.co/czkbRGqoX0 https://t.co/e7doY597oV",FALSE,213,78,NA,NA,NA,NA
"759251","CNN","Did you join Facebook in 2004? It’s been 15 years! CNN’s Laurie Segall talks to company insiders. CNN Special Report: Facebook at 15 – It’s Complicated. Sunday at 9p ET https://t.co/CSgO2HRSlX",FALSE,172,39,NA,NA,NA,NA
"759251","CNN","Pot stocks may be a bubble that needs to burst https://t.co/rmYKBWErcP https://t.co/Hh1tT9QsuT",FALSE,168,38,NA,NA,NA,NA
"759251","CNN","An outbreak of measles is spreading across the Philippines, with more than 1,500 cases of the disease and 26 deaths reported in recent weeks, authorities say https://t.co/Ti6uECSeTQ https://t.co/j5VgJ9Mid9",FALSE,93,85,NA,NA,NA,NA
"759251","CNN","Former Fox News reporter Lea Gabrielle is expected to be appointed to lead the State Department agency in charge of efforts to counter foreign propaganda and disinformation, officials say https://t.co/A8G2uYaRJc https://t.co/mYqMobr0Iv",FALSE,272,85,NA,NA,NA,NA
"759251","CNN","In the first 5 weeks of the year, 7 officers have been shot to death in the line of duty https://t.co/nYYyqbpZEO https://t.co/77VRKnPP65",FALSE,112,68,NA,NA,NA,NA
"759251","CNN","“You have to look at the actions and the record and the work of the attorney general…If you ask me can someone overcome and redeem themselves from a mistake that they have made and acknowledged? Absolutely,” Dem @RepGregoryMeeks says about Virginia Attorney General Mark Herring https://t.co/4uycqL22gN",TRUE,0,34,NA,NA,"CNNnewsroom","CNNnewsroom"
"759251","CNN","How Trump's trade war kept Russian fish sticks in US school lunchrooms https://t.co/OKDpTMFY8k https://t.co/a2JOcqUMNa",FALSE,134,78,NA,NA,NA,NA
"759251","CNN","Bill Cosby has been moved to a general population cell at the Pennsylvania prison where he's serving at least three years https://t.co/dc35EMqyJE https://t.co/bprfe1ccoc",FALSE,716,276,NA,NA,NA,NA
"759251","CNN","The FDA is taking to task mega-retailers that are in violation of restrictions against the sale of tobacco products to minors https://t.co/q1YuBCTL1R https://t.co/1LueCu015R",FALSE,87,22,NA,NA,NA,NA
"759251","CNN","Watch as SpaceX test fires its new Raptor engines for the first time. These new engines are what the company hopes will propel humans to Mars https://t.co/0SBscFYqQG https://t.co/s33poy6jeE",FALSE,288,111,NA,NA,NA,NA
"759251","CNN","Earth's magnetic north pole is hurtling toward Russia so fast that it could be a problem for smartphone maps and navigation systems https://t.co/5JIROk0IdI https://t.co/eR9MQgv7wl",FALSE,248,121,NA,NA,NA,NA
"759251","CNN","Built on an area the size of more than 3,500 football pitches, Noor Ouarzazate in Morocco is the world's biggest concentrated solar power farm https://t.co/yy8IjndZ2v https://t.co/fkbVnclMgE",FALSE,474,227,NA,NA,NA,NA
"759251","CNN","Senate panel votes to advance the nomination of William Barr, President Trump's pick to be the next attorney general https://t.co/4WqPyAsUDm https://t.co/UFiVaIUb83",FALSE,100,31,NA,NA,NA,NA
"759251","CNN","A 52-year-old photographer is facing numerous sex crimes allegations for allegedly assaulting dozens of models -- some of them underage, the FBI says https://t.co/GTSiv8MiKP",FALSE,150,91,NA,NA,NA,NA
"759251","CNN","Nearly nine in 10 Americans say Robert Mueller's investigators should produce a full, public report on their findings, a sentiment that crosses party lines, according to a new CNN poll https://t.co/GM6wlvZqVS https://t.co/fJ5MAFHi8M",FALSE,488,110,NA,NA,NA,NA
"759251","CNN","The US Postal Service is honoring the nation's ""brave and loyal military working dogs"" with a 2019 forever stamp collection https://t.co/hX8AXYg4gW https://t.co/vQaCYeuqII",FALSE,890,211,NA,NA,NA,NA
"759251","CNN","As House Democrats begin the long process of getting access to President Trump's tax returns, one mystery looms: Where are they, exactly? https://t.co/NlZtnfDNo3 https://t.co/vkgiVBMb3L",FALSE,226,71,NA,NA,NA,NA
"759251","CNN","Roberta McCain, mother of the late Sen. John McCain, is celebrating her 107th birthday today https://t.co/3A0v78oxm5 https://t.co/e3LsTeDVWJ",FALSE,1302,132,NA,NA,NA,NA
"759251","CNN","Virginia isn't a one-off. Here's a (growing) list of celebs and lawmakers who got in trouble over blackface. https://t.co/YYLNruDeKJ https://t.co/R9owqpBP18",FALSE,100,45,NA,NA,NA,NA
"759251","CNN","Why we shouldn't underestimate Joe Biden | Analysis by @ForecasterEnten https://t.co/kPKifgbuYv https://t.co/TbdLyzCA0N",FALSE,205,51,NA,NA,"ForecasterEnten",NA
"759251","CNN","Here's what's in Rep. Alexandria Ocasio-Cortez's Green New Deal https://t.co/CF7PXZZGuu https://t.co/qWw9URWTur",FALSE,163,51,NA,NA,NA,NA
"759251","CNN","Good news, emoji users. More than 50 new options will be available in March, such as sloths, waffles and swimsuits, according to the Unicode Consortium. Many will focus on inclusivity, addressing disabilities and options for skin color and gender. https://t.co/4pZlIqB3dq https://t.co/Fu7KseSfWb",FALSE,256,89,NA,NA,NA,NA
"759251","CNN","Ghana is being heralded as the next big tourist destination https://t.co/EPFY7lLw1w https://t.co/f1HoA1flld",FALSE,508,240,NA,NA,NA,NA
"759251","CNN","Democratic Rep. Alexandria Ocasio-Cortez and Democratic Sen. Ed Markey are introducing their Green New Deal resolution in effort to tackle a litany of issues related to the US’ role in global climate change https://t.co/XTiyTyehN8",FALSE,552,136,NA,NA,NA,NA
"759251","CNN",".@IsaCNN is on the border of Venezuela and Colombia speaking to people fleeing a deepening humanitarian crisis. 

""Time after time for the people who have been here for two days, when I asked them who they blame, the majority tell me Maduro."" https://t.co/wbh0kdrYMo https://t.co/V7NGhqp7OO",TRUE,0,73,NA,NA,"CNNnewsroom, IsaCNN","CNNnewsroom"
"759251","CNN","Nearly nine in 10 Americans say Robert Mueller's investigators should produce a full, public report on their findings, a sentiment that crosses party lines, according to a new CNN poll https://t.co/wm1EGIaqiN https://t.co/4Avl2AeNGh",FALSE,766,189,NA,NA,NA,NA
"759251","CNN","2018 was the fourth-hottest year ever recorded, according to NOAA and NASA, which means that the past five years have been the five warmest years in the modern record https://t.co/3FAjeiDvE0 https://t.co/gBNDi2TuMt",FALSE,551,344,NA,NA,NA,NA
"759251","CNN","Van Jones talks to 2020 hopeful Julian Castro about the President’s state of the union. Plus, Van is back in his van with voters to discuss potential candidates. The Van Jones Show. Saturday at 7p ET https://t.co/PC3Cjqbe3G",FALSE,204,48,NA,NA,NA,NA
"759251","CNN","Twitter records its first annual profit, but it is losing millions of users https://t.co/CruP4zN0YQ https://t.co/bfXjhXyU5F",FALSE,328,125,NA,NA,NA,NA
"759251","CNN","A prisoner on death row is suing the state of Alabama because he wants to have an imam present when he is executed, rather than a Christian chaplain https://t.co/M6xMsP8rXc",FALSE,384,84,NA,NA,NA,NA
"759251","CNN","The US Postal Service is honoring the nation's ""brave and loyal military working dogs"" with a 2019 forever stamp collection https://t.co/aQsNTVyMvz https://t.co/gnoHE0WHSm",FALSE,1017,220,NA,NA,NA,NA
"759251","CNN","The government of embattled Venezuelan President Maduro has blocked a bridge on the Colombia-Venezuela border amid rising tensions over opposition plans to bring humanitarian aid into the crisis-stricken country.

@IsaCNN has more from Cúcuta, Colombia: https://t.co/vHeapZLFKk https://t.co/oG6CaBs6JM",FALSE,200,132,NA,NA,"IsaCNN",NA
"759251","CNN","If you've ever dreamed of buying your own private island, there are plenty of million-dollar properties to choose from, for those who can afford them. But before you plan on living like a Bond villain, there are other factors to think about. https://t.co/qmpMA1vP87 https://t.co/5U5kuYvVYJ",FALSE,163,59,NA,NA,NA,NA
"759251","CNN","Democratic Sen. Elizabeth Warren apologizes for calling herself “American Indian”: “There really is an important distinction of tribal citizenship. I am not a member of the tribe and I have apologized for not being more sensitive to that distinction” https://t.co/Z3ocOCld3Z https://t.co/NG2xQb2SOA",FALSE,246,56,NA,NA,NA,NA
"759251","CNN","Democratic Sen. Elizabeth Warren apologizes for calling herself “American Indian”: “There really is an important distinction of tribal citizenship. I am not a member of the tribe and I have apologized for not being more sensitive to that distinction” https://t.co/DTCGbixb92 https://t.co/KmTqgBTdHd",FALSE,258,37,NA,NA,NA,NA
"759251","CNN","Why we shouldn't underestimate Joe Biden | Analysis by @ForecasterEnten https://t.co/b0WBdP20TK https://t.co/fxnVFHu9l7",FALSE,182,39,NA,NA,"ForecasterEnten",NA
"759251","CNN","A 52-year-old photographer is facing numerous sex crimes allegations for allegedly assaulting dozens of models -- some of them underage, the FBI says https://t.co/JcUzcMmpns",FALSE,144,91,NA,NA,NA,NA
"759251","CNN","Across the US, teachers protested and won. Now some accuse lawmakers of retaliating. https://t.co/FtMNHWADC9 https://t.co/4QPYIByaQw",FALSE,146,50,NA,NA,NA,NA
"759251","CNN","""Don't bring the wall as a solution for everything,"" says the father of a murdered Parkland student who clashed with a GOP Congressman yesterday. @RepMattGaetz alleged illegal immigration was a greater threat than guns.

""It's pretty offensive."" https://t.co/3yLP3G48Ma https://t.co/taunIIpf0A",TRUE,0,242,NA,NA,"NewDay","NewDay"
"759251","CNN","The number of people infected with measles in the European region during 2018 is the highest in a decade, the World Health Organization says https://t.co/aSZBAvC3TZ",FALSE,204,133,NA,NA,NA,NA
"759251","CNN","President Trump did not mention climate change or any efforts to help the environment during his State of the Union address, but members of the House held two hearings Wednesday on Capitol Hill to take a closer look at this issue. https://t.co/A8uiEWVcmD https://t.co/rJf93jmB63",FALSE,257,77,NA,NA,NA,NA
"759251","CNN","Pregnant women are toiling in some of Assam’s tea fields. They fear they can’t afford to stop, and it’s putting their lives and their babies at risk https://t.co/tDnoC908JN",FALSE,166,84,NA,NA,NA,NA
"759251","CNN","2018 was the fourth-hottest year ever recorded, according to NOAA and NASA, which means that the past five years have been the five warmest years in the modern record https://t.co/TJ6zq72Y2O https://t.co/4TBylcRtWv",FALSE,396,237,NA,NA,NA,NA
"759251","CNN","Today’s top business headlines with @ChristineRomans before the opening bell on Wall Street:

- Stocks close slightly lower

- Janet Yellen: Next rate action could be a cut

- US trade deficit fell for first time in 5 months

- GM finds jobs for nearly 1,000 workers https://t.co/lmb6P1wad9",FALSE,77,25,NA,NA,"ChristineRomans",NA
"759251","CNN","It's time to bridge the military-civilian divide in the US | Analysis by @brikeilarcnn https://t.co/3hZXe7EkGB https://t.co/N2XgCWnCbb",FALSE,120,25,NA,NA,"brikeilarcnn",NA
"759251","CNN","Two of the largest US regional banks are joining forces in a bid to compete with the nation's biggest players. BB&amp;T and SunTrust announced a $66 billion merger, forming the sixth-largest US bank based on assets and deposits. https://t.co/bDFMd28WKm https://t.co/XX6gy1OPMQ",FALSE,104,62,NA,NA,NA,NA
"759251","CNN","Twitter records its first annual profit, but it is losing millions of users https://t.co/EBaItTmp0F https://t.co/4vPHBfJtOt",FALSE,367,164,NA,NA,NA,NA
"759251","CNN","Ethiopian food is both distinctive and fantastically delicious. Here are 15 dishes to try: https://t.co/WYXsd1N5k0 https://t.co/PLaKfW2gNi",FALSE,447,128,NA,NA,NA,NA
"759251","CNN","Stanford Professor Dr. Robert Jackler tells @drsanjaygupta that the rising popularity in the Juul e-cigarette created an ""arms race"" in the nicotine market.

""There's no regulation in the amount of nicotine in electronic cigarettes."" https://t.co/FiVs35ZyND https://t.co/dgHOmTXPFi",TRUE,0,70,NA,NA,"NewDay, drsanjaygupta","NewDay"
"759251","CNN","The Department of Homeland Security has prioritized the resumption of its election security programs, after some were forced to go on hiatus during the government shutdown https://t.co/VnW5qtZWzY",FALSE,147,46,NA,NA,NA,NA
"759251","CNN","Former New York Times editor Jill Abramson denies allegations she plagiarized parts of her new book https://t.co/zslnLGpkjz https://t.co/gyTaWkKcWL",FALSE,74,22,NA,NA,NA,NA
"759251","CNN","Federal health officials have reported additional cases of a rare cancer linked to breast implants https://t.co/aEb4dYOwHD",FALSE,226,226,NA,NA,NA,NA
"759251","CNN","5 things for Thursday:

- President Trump
- Virginia politics
- Venezuela
- Climate change
- James Brown

https://t.co/dzdnVR7Vsy https://t.co/P2rqyjtOUg",FALSE,115,46,NA,NA,NA,NA
"759251","CNN","""The Simpsons"" scores a two-season renewal from Fox, meaning the show will continue through at least its 32nd season https://t.co/af0CS27Yo6 https://t.co/fBHqMbBZJM",FALSE,595,123,NA,NA,NA,NA
"759251","CNN","Most Democrats want Joe Biden to run for president.

@ForecasterEnten explains why the former Vice President should not be underestimated: https://t.co/H4PPS0dQrC https://t.co/D9HfUhlvMm",FALSE,304,56,NA,NA,"ForecasterEnten",NA
"759251","CNN","Gucci has apologized and discontinued selling a sweater after criticism that it resembles blackface https://t.co/7O3YsPiXAG https://t.co/oMZ6808ZDV",FALSE,258,148,NA,NA,NA,NA
"759251","CNN","Key West, Florida, has voted to ban certain sunscreens in an effort to protect coral reefs https://t.co/QlQGgRTl9W https://t.co/oB44ssM6aI",FALSE,462,84,NA,NA,NA,NA
"759251","CNN","Robert Mueller's final flourish is beginning to look like just the start of President Trump's frustrations | Analysis by @stcollinson https://t.co/NBICuWLbVu",FALSE,311,68,NA,NA,"StCollinson",NA
"759251","CNN","When @RepMattGaetz alleged that illegal immigration was a greater threat than guns during a hearing on Capitol Hill, two Parkland dads spoke up. Rep. Gaetz then attempted to have the Parkland parents removed from the hearing. CNN's @FoxReports has more. https://t.co/vujsQ4UzMa https://t.co/pTg8DeIkEr",TRUE,0,544,NA,NA,"NewDay, RepMattGaetz","NewDay"
"759251","CNN","The US Postal Service is honoring the nation's ""brave and loyal military working dogs"" with a 2019 forever stamp collection https://t.co/WFNTVVWWYJ https://t.co/uK6slNJj8N",FALSE,912,164,NA,NA,NA,NA
"759251","CNN","Before you judge ""late-term abortion,"" doctors want you to really understand what it means: https://t.co/cU9IVRdYUi https://t.co/aS21xfhM7x",FALSE,553,241,NA,NA,NA,NA
"759251","CNN","From Namibia to the American Midwest, four photographers capture abandoned ghost towns that were left to decay https://t.co/yZfMGyTF3V https://t.co/jbxxlKBlap",FALSE,254,71,NA,NA,NA,NA
"759251","CNN","House Intelligence Committee Chairman Adam Schiff announced an investigation his committee will undertake ""beyond Russia"" into whether Pres. Trump's financial interests are driving his actions.

""Follow the money. That's what Schiff's doing,"" @JohnAvlon says, ""It's a big deal."" https://t.co/AK6SrlZNrW",TRUE,0,292,NA,NA,"NewDay","NewDay"
"759251","CNN","A prisoner on death row is suing the state of Alabama because he wants to have an imam present when he is executed, rather than a Christian chaplain https://t.co/WCjh6zfn0D",FALSE,182,37,NA,NA,NA,NA
"759251","CNN","Trump administration officials have expressed frustration with Germany for deporting a terrorist to Turkey instead of extraditing him to the US after a 2015 indictment https://t.co/MibQij40Ab",FALSE,95,38,NA,NA,NA,NA
"759251","CNN","Democrats will hold their first hearing Thursday on the importance of presidents disclosing their tax returns, setting up a showdown between the House and the Treasury Department over President Trump's own returns https://t.co/jUTgGAU8AO",FALSE,959,242,NA,NA,NA,NA
"759251","CNN","This is the largest concentrated solar power farm in the world https://t.co/OFwSZIskVb https://t.co/yNxXXA6HMb",FALSE,1052,382,NA,NA,NA,NA
"759251","CNN","Democrats just called Trump's 'investigations' bluff | Analysis by @CillizzaCNN https://t.co/WCI5YIJtcM https://t.co/yhYLqaYCxu",FALSE,182,37,NA,NA,"CillizzaCNN",NA
"759251","CNN","In a country like Madagascar, where they are battling a deadly outbreak and vaccines are in short supply, the US and European anti-vax movement infuriates physicians https://t.co/pbSvNXxLHp",FALSE,371,117,NA,NA,NA,NA
"759251","CNN","What do a waffle, an otter and a hearing aid have in common? They're three of the 59 new emoji being released this year https://t.co/rJ8LWqPJEc https://t.co/XfwFoxmYLu",FALSE,153,54,NA,NA,NA,NA
"759251","CNN","Ghana is being heralded as the next big tourist destination https://t.co/SEfizDTTZZ https://t.co/QPUFjCkZJS",FALSE,3157,2278,NA,NA,NA,NA
"759251","CNN","There are 50 days to go until Britain leaves the European Union and still no one knows how it will happen, if at all https://t.co/lRjDdNO1yl https://t.co/7b3t8iLgoy",FALSE,157,68,NA,NA,NA,NA
"759251","CNN","There is a good chance hackers already know your favorite passwords. Now Google has a new free tool to let you know when your login information is exposed https://t.co/Lm7KC9Ke2r",FALSE,224,84,NA,NA,NA,NA
"759251","CNN","A runner who was attacked by a mountain lion managed to save himself by choking the animal to death https://t.co/lMdDMby31x",FALSE,235,70,NA,NA,NA,NA
"759251","CNN","What happened when North and South Korea unified on the ice https://t.co/Pehkr31NRT https://t.co/wV4Jds2jJv",FALSE,67,24,NA,NA,NA,NA
"759251","CNN","A runner who was attacked by a mountain lion managed to save himself by choking the animal to death https://t.co/BrJPhbbTyz",FALSE,296,81,NA,NA,NA,NA
